"Delete contact %{name}?","Obriši kontakt %{name}?","AddressBook"
"Edit contact","Уреди контакт","AddressBook"
"Delete contact","Обриши контакт","AddressBook"
"%{smart_count} address |||| %{smart_count} addresses","%{smart_count} adresa |||| %{smart_count} adrese","AddressBook"
"New contact","Нови контакт","AddressBook"
"No information","Нема информација","AddressBook"
"Delete","Обриши","AddressBook"
"Edit","Уреди","AddressBook"
"NXS addresses","NXS адресе","AddressBook"
"My address for %{name}","Моја адреса за %{name}","AddressBook"
"%{name}'s Address","%{name} Адреса","AddressBook"
"Contact info","Контакт информације","AddressBook"
"Nexus user ID","","AddressBook"
"Email","Електронска пошта","AddressBook"
"Phone Number","Број телефона","AddressBook"
"Local Time","Локално Време","AddressBook"
"Notes","Напомене","AddressBook"
"Address book","Адресар","AddressBook"
"Your address book is empty","Ваш адресар је празан","AddressBook"
"Create new contact","Направи нови контакт","AddressBook"
"Search contact","Тражи контакт","AddressBook"
"Export contacts","Извоз контаката","AddressBook"
"Tritium Mode","Тритиум Мод","Header"
"Lite","","Header"
"Hybrid","","Header"
"Wallet is staking","Новчаник је у режиму штедње уз учешће","Header"
"pooled","","Header"
"Stake Rate","Проценат удела","Header"
"Waiting for 100% synchronization to start staking...","Чека се да синхронизација достигне 100% да би започела штедња...","Header"
"Wallet is not staking","Новчаник није у режиму штедње уз учешће","Header"
"Synchronized","Синхронизовано","Header"
"Synchronizing","Синхронизација","Header"
"Blocks","","Header"
"Estimated %{time} remaining","","Header"
"%{smart_count} hour |||| %{smart_count} hours","","Header"
"%{smart_count} minute |||| %{smart_count} minutes","","Header"
"%{smart_count} second |||| %{smart_count} seconds","","Header"
"You're not logged in","Нисте пријављени","Header"
"You are staking but have not received a block in 30 minutes!","","Header"
"Switching...","",""
"Active","",""
"Switch","",""
"Switch user","",""
"Closing Nexus Wallet","Затварање Нексус Новчаника",""
"Pre-Release Active","",""
"You are currenctly running a * version of the wallet. ","",""
"Thank you for testing our wallet, please ","",""
"Click here","",""
" To send feedback to the developers. ","",""
"Or join us on the offical ","",""
"Ok","",""
"Testnet Only Mode","",""
"You are currenctly running a Testnet only version of the wallet. ","",""
"The core will only connect to nexus-interactions.io:testnet1 ","",""
"Close","Затвори",""
"Remote Core is disconnected","",""
"Connecting to Nexus Core...","Конектовање на Нексус Језгро...",""
"Nexus Core is stopped","Нексус Језгро је заустављено",""
"Address has been copied to clipboard","Адреса копирана у привремену меморију",""
"Copy to clipboard","Копирај у привремену меморију",""
"Click to copy to clipboard","Кликни да копираш у привремену меморију",""
"Show QR code","",""
"Log in","Пријави се",""
"No Rows Found","Нема Пронађених Редова",""
"Use virtual keyboard","",""
"<token_name></token_name> token","",""
"Unnamed token","Неименовани токен",""
"Start Nexus Core","Стартуј Нексус Језгро",""
"Stop Nexus Core","Стопирај Нексус Језгро",""
"Quit Nexus","Затвори Нексус",""
"About","О апликацији",""
"Cut","Исеци",""
"Copy","Копирај",""
"Paste","Налепи",""
"Core","Језгро",""
"Application","Апликација",""
"Key Management","Управљање Кључевима",""
"Style","Стил",""
"Modules","Модули",""
"Download Recent Database","Преузимам Свежу Базу података",""
"Cannot bootstrap recent database in manual mode","Није могуће да се нова база података bootstrap-ује у мануелном моду",""
"Please wait for Nexus Core to start.","Молимо сачекајте да Нексус Језгро стартује.",""
"Reload wallet GUI","",""
"Toggle FullScreen","Укључи ПунЕкран",""
"Toggle Developer Tools","Укључи Развојне Алате",""
"Toggle Module's Developer Tools","Укључи Модулске Развојне Алате",""
"Nexus Website","Нексус Веб страница",""
"Nexus Git Repository","Нексус Гит Репозиторијум",""
"Nexus Wallet Guide","Нексус Водич за Новчаник",""
"Report Bug","",""
"Open Core Data Folder","Дата Фолдер Отвореног Језгра",""
"Open Interface Data Folder","Дата Фолдер Отвореног Интерфејса",""
"Check for Updates...","Потражи ажурирања...",""
"There are currently no updates available","Тренутно нема доступних ажурирања",""
"Checking for Updates...","Провера ажурирања...",""
"Update available! Downloading...","Ажурирање доступно! Преузимам...",""
"Quit and install update...","Прекини и инсталирај ажурирање...",""
"File","Фајл",""
"Edit","Уреди",""
"Settings","Подешавања",""
"View","Преглед",""
"Help","Помоћ",""
"Error","Грешка",""
"Unknown error","Непозната грешка",""
"Required!","",""
"Invalid!","",""
"Out of range!","",""
"Must be at least %{min} characters","",""
"Update available for %{smart_count} module |||| Updates available for %{smart_count} modules","",""
"Error fetching transactions","",""
"New transaction","Нова трансакција",""
"%{smart_count} day |||| %{smart_count} days","",""
"%{smart_count} hour |||| %{smart_count} hours","",""
"%{smart_count} minute |||| %{smart_count} minutes","",""
"%{smart_count} second |||| %{smart_count} seconds","",""
"Switch user","","Header.UserDropdown"
"Log in to another user","","Header.UserDropdown"
"Accounts","Рачуни","Header.UserDropdown"
"Tokens","Токени","Header.UserDropdown"
"Set recovery phrase","Постави фразу за опоравак","Header.UserDropdown"
"Log out of all users","","Header.UserDropdown"
"Log out","Одјави се","Header.UserDropdown"
"Log in","Пријави се","Header.UserDropdown"
"Create new user","Креирај новог корисника","Header.UserDropdown"
"Overview","Преглед","NavigationBar"
"User","Корисник","NavigationBar"
"Send","Пошаљи","NavigationBar"
"Transactions","Трансакције","NavigationBar"
"Address Book","Именик","NavigationBar"
"Settings","Подешавања","NavigationBar"
"Console","Конзола","NavigationBar"
"Lite mode","","LiteModeNotice"
"Lite mode is now available on Nexus Wallet! You can choose to enable lite mode now or just ignore it. You can change your decision anytime under Settings/Core.","","LiteModeNotice"
"Why you might want to enable lite mode","","LiteModeNotice"
"Nexus Core would take less resources (memory and storage) to run","","LiteModeNotice"
"Synchronization would be much faster","","LiteModeNotice"
"Why you might NOT want to enable lite mode","","LiteModeNotice"
"You would NOT be able to mine or stake","","LiteModeNotice"
"Legacy Mode would be disabled","","LiteModeNotice"
"Ignore","Игнориши","LiteModeNotice"
"Enable lite mode","","LiteModeNotice"
"Token balances","","Overview"
"The balance displayed might not be up-to-date since the wallet is not yet fully synchronized","Приказано стање можда није ажурно јер новчаник још увек није синхронизован","Overview"
"Balance","Стање","Overview"
"OTHER TOKENS","","Overview"
"NXS Balance","","Overview"
"%{token_name} balance","","Overview"
"This includes your unclaimed balance, unconfirmed balance and immature balance","","Overview"
"Incoming balances","Баланси у приспећу","Overview"
"Connections","Конекције","Overview"
"Last updated
%{time}","Последњи пут ажурирано
%{time}","Overview"
"Block Count","Број Блока","Overview"
"Market Price","Тржишна Цена","Overview"
"Market Cap","Тржишна Капитализација","Overview"
"24hr Change","Промена током 24 часа","Overview"
"Prime Difficulty","Тежина Примарног канала","Overview"
"Hash Difficulty","Тежина Хаш канала","Overview"
"Staking Difficulty","","Overview"
"Staking stats not yet available until you get a genesis transaction","","Overview"
"Stake Rate","Проценат удела","Overview"
"Block Weight","Величина блока","Overview"
"Trust Weight","Величина Поверења","Overview"
"Stake Weight","Величина Штедње","Overview"
"Invalid amount","Погрешан износ","Send"
"%{currency} amount","","Send"
"Amount","Iznos","Send"
"All","Све","Send"
"Expires in","","Send"
"The amount of time since the transaction is created after which the transaction can no longer be credited by the recipient.","","Send"
"Days","","Send"
"Hours","","Send"
"Minutes","","Send"
"Seconds","","Send"
"Send","Пошаљи","Send"
"Cannot move to the same account","Немогуће премештање на исти рачун","Send"
"Source and recipient must be of the same token","","Send"
"Send to","Пошаљи","Send"
"Recipient Name or Address","","Send"
"Your address book is empty","Ваш адресар је празан","Send"
"Create new contact","Направи нови контакт","Send"
"Recipient name cannot be resolved","","Send"
"Remove recipient","Уклони примаоца","Send"
"Reference must be an unsigned integer","","Send"
"Reference","","Send"
"An optional number which may be provided by the recipient to identify this transaction from the others, e.g. invoice number, order number, etc.","","Send"
"Ref. number (optional)","","Send"
"Accounts","Рачуни","Send"
"Unnamed account","Неименовани рачун","Send"
"Tokens","Токени","Send"
"Unnamed token","Неименовани токен","Send"
"Advanced options","","Send"
"Send from","Пошаљи са","Send"
"Select an account","Изабери рачун","Send"
"Add recipient","Додај примаоца","Send"
"Proceed","","Send"
"Unnamed token","Неименовани токен","PreviewTransaction"
"Unnamed account","Неименовани рачун","PreviewTransaction"
"From","Од","PreviewTransaction"
"To","За","PreviewTransaction"
"Amount","Iznos","PreviewTransaction"
"Reference","","PreviewTransaction"
"Expires","","PreviewTransaction"
"NO EXPIRY","","PreviewTransaction"
"Transaction never expires, and you won't be able to void it even if the recipient doesn't credit the transaction","","PreviewTransaction"
"in %{time_span}","","PreviewTransaction"
"You're sending","","PreviewTransaction"
"Transaction sent","Трансакција послата","PreviewTransaction"
"Error sending transaction","","PreviewTransaction"
"Enter your PIN to confirm","","PreviewTransaction"
"Sending transaction...","","PreviewTransaction"
"Send transaction","","PreviewTransaction"
"Select backup directory","Одабери директоријум за резервну копију","Settings.Application"
"Backup directory","Бекап директоријум","Settings.Application"
"Browse","Претражи","Settings.Application"
"Turn module open source policy on?","Укључи политику отвореног кода модула?","Settings.Application"
"All modules without open source verifications, possibly including your own under-development modules, will become invalid. Wallet must be refreshed for the change to take effect.","Сви модули без верификације отвореног кода, могуће укључујући ваше личне модуле у развоју, ће постати невалидни. Новчаник мора да се рефрешује да би промена била ефективна.","Settings.Application"
"Turn module open source policy off?","Искључи политику отвореног кода модула?","Settings.Application"
"This is only for module developers and can be dangerous for
            regular users. Please make sure you know what you are doing!","","Settings.Application"
"It would be much easier for a closed source module to hide
            malicious code than for an open source one. Therefore, in case you
            still want to disable this setting, it is highly recommended that
            you only install and run closed source modules that you are
            developing yourself.","","Settings.Application"
"Turn policy off","Искључи политику","Settings.Application"
"Keep policy on","Задржи политику","Settings.Application"
"Are you sure you want to disable auto update?","Да ли сте сигурни да желите да онемогућите ауто ажурирање?","Settings.Application"
"Keeping your wallet up-to-date is important for your security and will ensure that you get the best possible user experience.","Ажурност вашег новчаника је важна за вашу безбедност и омогућиће да добијете најбоље могуће корисничко искуство.","Settings.Application"
"Keep auto update On","Задржи ауто ажурирање на Укључено","Settings.Application"
"Turn auto update Off","Пребаци ауто ажурирање на Искључено","Settings.Application"
"Minimize on close","Минимизуј приликом затварања","Settings.Application"
"Minimize the wallet when closing the window instead of closing it.","Минимизуј новчаник када затвараш прозор уместо затварања.","Settings.Application"
"Open on startup","","Settings.Application"
"Open the wallet when ever the OS starts.","","Settings.Application"
"Auto update (Recommended)","Ауто ажурирање (Препоручено)","Settings.Application"
"Automatically check for new versions and notify if a new version is available.","Аутоматски провери и обавести ме ако постоји нова верзија.","Settings.Application"
"Allow Pre-releases","","Settings.Application"
"Accept pre-release versions (e.g. alpha, beta) when checking for updates.","","Settings.Application"
"Send anonymous usage data","Шаљи анонимне податке о употреби","Settings.Application"
"Send anonymous usage data to allow the Nexus developers to improve the wallet.","Шаљи анонимне податке коришћења да би омогућио Нексус девелоперима да побољшају новчаник.","Settings.Application"
"Base currency","Основна валута","Settings.Application"
"Developer mode","Развојни режим","Settings.Application"
"Development mode enables advanced features to aid in development. After enabling the wallet must be closed and reopened to enable those features.","Развојни мод омогућава напредне опције у развоју. Након омогућавања новчаник мора да се затвори и поново отвори да би се ове опције активирале.","Settings.Application"
"Module open source policy","Модул политике отвореног кода","Settings.Application"
"Only modules which have valid open source repositories are allowed to be installed and run. You can disable this option to test run the modules that you're developing","Само модули који имају валидан репозиторијум отвореног кода се могу инсталирати и покретати. Можеш да онемогућиш ову опцију да би тестирао модуле које развијаш","Settings.Application"
"Allow SymLink","Дозволи Симболичке Везе","Settings.Application"
"Allow the presence of SymLinks in the module directory","Дозволи присуство Симболичких Веза у директоријуму модула","Settings.Application"
"Switch language?","","Settings.Application"
"Translations for %{language} are contributed by our amazing community members","","Settings.Application"
"Switch to %{language}","","Settings.Application"
"Cancel","Откажи","Settings.Application"
"Language","Језик","Settings.Application"
"Verbose level","Опширан ниво","Settings.Core"
"Verbose level for logs.","Опширан ниво за логове.","Settings.Core"
"Core Data Directory","","Settings.Core"
"Where the blockchain data and your legacy wallet.dat are stored","","Settings.Core"
"Clear peer connections","Очисти пеер конекције","Settings.Core"
"Clear all stored peer connections and restart Nexus","Очисти све сачуване пеер конекције и рестартуј Нексус","Settings.Core"
"Clear","Обриши","Settings.Core"
"Lite mode","","Settings.Core"
"Nexus Core under lite mode runs lighter and synchronize much faster, but you will <b>NOT</b> be able to stake, mine, or switch the wallet to Legacy Mode.","","Settings.Core"
"Disabled when Multi-user mode is on","","Settings.Core"
"Resync database","","Settings.Core"
"Delete lite mode database and resynchronize from the beginning","","Settings.Core"
"Resynchronize","","Settings.Core"
"Multi-user","","Settings.Core"
"Allow multiple logged in users at the same time. Mining and staking will be unavailable.","","Settings.Core"
"Disabled when Lite mode is on","","Settings.Core"
"Enable staking","Дозволи штедњу","Settings.Core"
"Enable/Disable staking on the wallet.","Дозволи/Забрани штедњу у новчанику.","Settings.Core"
"Disabled when either Lite mode or Multi-user mode is on","","Settings.Core"
"Enable mining","Дозволи мајновање","Settings.Core"
"Enable/Disable mining to the wallet.","Дозволи/Забрани мајновање у новчаник.","Settings.Core"
"Mining IP Whitelist","Листа дозвољених ИП-ова за мајновање","Settings.Core"
"IP/Ports allowed to mine to. Separate by <b>;</b> . Wildcards supported only in IP","ИП/Портови којима је дозвољено да мајнују. Раздвој помоћу <b>;</b> . Вајлдкарте подржане само у ИП","Settings.Core"
"Safe Mode","","Settings.Core"
"Enables NextHash verification to protect against corruption, but adds computation time.","","Settings.Core"
"Are you sure you want to disable Safe Mode","","Settings.Core"
"Testnet Iteration","Итерације Тестнета","Settings.Core"
"The iteration of Testnet to connect to. Leave it blank to connect to mainnet.","","Settings.Core"
"Private testnet","","Settings.Core"
"Private testnet runs locally on your machine","","Settings.Core"
"API SSL Port","","Settings.Core"
"Nexus API server SSL Port","","Settings.Core"
"Use non-SSL Ports","","Settings.Core"
"Connect to Nexus Core using non-SSL Ports (less secured)","","Settings.Core"
"API non-SSL Port","","Settings.Core"
"Nexus API server non-SSL Port","","Settings.Core"
"Advanced","","Settings.Core"
"Allow advanced core options","","Settings.Core"
"Core Flags","","Settings.Core"
"Pass these flags to the core on start","","Settings.Core"
"Reload transaction history","Поново учитај историју трансакција","Settings.Core"
"Nexus Core will be restarted. Lite mode database will be deleted and resynchronized from the beginning.","","Settings.Core"
"Exit remote Core mode?","","Settings.Core"
"(This will restart your Core)","(Ово ће рестартовати твоје Језгро)","Settings.Core"
"Enter remote Core mode?","","Settings.Core"
"(Remote core will continue to run, but internal core will restart)","","Settings.Core"
"Core settings saved","Подешавања Језгра сачувана","Settings.Core"
"Restarting Core...","Рестартовање Језгра...","Settings.Core"
"Error saving settings","","Settings.Core"
"Embedded Core","","Settings.Core"
"Remote Core","","Settings.Core"
"Restart Core for these changes to take effect","Поново покрените Језгро да би ова промена постала ефективна","Settings.Core"
"Save settings","Сачувај подешавања","Settings.Core"
"IP address","IP адреса","Settings.Core"
"Remote Core IP address","","Settings.Core"
"API SSL","","Settings.Core"
"Use SSL for API calls","","Settings.Core"
"API Username","","Settings.Core"
"Nexus API server Username","","Settings.Core"
"API Password","","Settings.Core"
"Nexus API server Password","","Settings.Core"
"Log out on close","","Settings.Core"
"Log out of all users before closing the wallet","","Settings.Core"
"Settings","Подешавања","Settings"
"Application","Апликација","Settings"
"Core","Језгро","Settings"
"Style","Стил","Settings"
"Modules","Модули","Settings"
"Select development module directory","","Settings.Modules"
"Your module is still in development? <link>Add a development module</link>","","Settings.Modules"
"Select module archive file","Означи фајл модула архиве","Settings.Modules"
"Select module directory","Одабери директоријум модула","Settings.Modules"
"Add Module","Додај Модул","Settings.Modules"
"Checking module","Провера Модула","Settings.Modules"
"Drop here to install","Спусти овде за инсталацију","Settings.Modules"
"Select module's <file>archive file</file> or <dir>directory</dir>","Означи модулов <file>фајл архиве</file> или <dir>директоријум</dir>","Settings.Modules"
"or drag and drop it here","или превуци и спусти овде","Settings.Modules"
"Developed by Nexus","","Settings.Modules"
"Installed modules","","Settings.Modules"
"Failed to load %{moduleName}","","Settings.Modules"
"No modules have been installed","","Settings.Modules"
"Disable %{moduleName}?","Онемогући %{moduleName}?","Settings.Modules"
"Wallet will be automatically refreshed for the change to take effect","Новчаник ће аутоматски бити освежен да би промене постале ефективне","Settings.Modules"
"Enable %{moduleName}?","Омогући %{moduleName}?","Settings.Modules"
"This module was built for an incompatible wallet version","","Settings.Modules"
"Module is not open source","Модул нема отворени код","Settings.Modules"
"The provided repository is not verified to be the real source code of this module","Задати репозиторијум није верификован као извор кода за овај модул","Settings.Modules"
"%{version} update available","","Settings.Modules"
"development","","Settings.Modules"
"Cancel download","","Settings.Modules"
"Downloading %{percentage}%...","","Settings.Modules"
"Install","","Settings.Modules"
"Failed to load module","","Settings.Modules"
"Overwrite module?","Препиши модул?","Settings.Modules"
"A module with the same directory name already exists","Модул са идентичним именом директоријума већ постоји","Settings.Modules"
"Module has been successfully installed","Модул је успешно инсталиран","Settings.Modules"
"The wallet will now be refreshed for the new module to take effect","Новчаник ће сада бити рефрешован како би нови модул постао ефективан","Settings.Modules"
"Failed to install module","","Settings.Modules"
"Cannot find module","Не могу да пронађем модул","Settings.Modules"
"Unsupported file type","Неподржани тип фајла","Settings.Modules"
"Cannot install from this location","","Settings.Modules"
"Directory has already been added","","Settings.Modules"
"Failed to load development module","","Settings.Modules"
"A module with the same name already exists","","Settings.Modules"
"Development module has been added","","Settings.Modules"
"Cannot find module archive file among assets","","Settings.Modules"
"Error downloading module","","Settings.Modules"
"Module Details","Детаљи модула","ModuleDetails"
"Module name","Назив модула","ModuleDetails"
"Display name","Надимак за приказ","ModuleDetails"
"Module type","Тип модула","ModuleDetails"
"Description","Опис","ModuleDetails"
"Author","Аутор","ModuleDetails"
"Source code","Изворни код","ModuleDetails"
"Visit repository","Посети репозиторијум","ModuleDetails"
"Cancel download","","ModuleDetails"
"Downloading %{percentage}%...","","ModuleDetails"
"Install","","ModuleDetails"
"Remove module","","ModuleDetails"
"in development","","ModuleDetails"
"Entry","","ModuleDetails"
"Version","Верзија","ModuleDetails"
"Target wallet version","","ModuleDetails"
"incompatible","","ModuleDetails"
"This module is developed by Nexus","Овај модул је развијен од стране Нексуса","ModuleDetails"
"This repository does not exist or is private","Овај репозиторијум не постоји или је приватан","ModuleDetails"
"This repository is not verified to be the real source code of this module","Задати репозиторијум није верификован као прави извор кода за овај модул","ModuleDetails"
"Module hash","Хаш модула","ModuleDetails"
"Update to %{version}","","ModuleDetails"
"View the release","","ModuleDetails"
"Open App","","ModuleDetails"
"Module is disallowed","","ModuleDetails"
"Installing Module...","Инсталирам Модул...","ModuleDetails"
"Install Module","Инсталирај Модул","ModuleDetails"
"Warning: This module is written by a third party, Nexus is NOT
              responsible for its quality or legitimacy. Please make sure to do
              your due diligence before installing third party modules and use
              them with your own risk.","Упозорење: Овај модул је написан од стране трећих лица, Нексус НИЈЕ
                     одговоран за квалитет или легитимитет. Молимо будите сигурни да
                     вашу пажњу пре инсталирања и коришћења модула трећих лица
                     их на сопствени ризик.","ModuleDetails"
"Select wallpaper","","Settings.Style"
"Starry night","","Settings.Style"
"Cosmic light","Космичко светло","Settings.Style"
"Nexus.io","","Settings.Style"
"Custom wallpaper","Прилагођена позадина","Settings.Style"
"Select a custom wallpaper","Селектуј прилагођену позадину","Settings.Style"
"Select custom theme file","Изабери фајл са прилагођеном темом","Settings.Style"
"Theme exported","Тема је експортована","Settings.Style"
"Render globe","Рендеруј глобус","Settings.Style"
"Render the globe on the Overview page.","Рендеруј глобус на страници Преглед.","Settings.Style"
"Your computer does not support OPENGL 2.0","Твој компјутер не подржава OPENGL 2.0","Settings.Style"
"Overview Display","Прегледни Приказ","Settings.Style"
"Hide Overview balances","","Settings.Style"
"Hide the balances on the Overview page for privacy.","","Settings.Style"
"Nexus Addresses format","Формат Нексусове адресе","Settings.Style"
"Choose your Nexus Address display preference","Изаберите изглед преференци ваше Нексус адресе","Settings.Style"
"Sample Address","Узорак Адресе","Settings.Style"
"Wallet theme","","Settings.Style"
"Background","Позадина","Settings.Style"
"Customize your background wallpaper","Прилагоди своју позадину","Settings.Style"
"Color scheme","Шема боја","Settings.Style"
"Background Color","Боја позадине","Settings.Style"
"Foreground Color","Боја у првом плану","Settings.Style"
"Primary Color","Основна боја","Settings.Style"
"Primary Color Accent","Акценат Основне Боје","Settings.Style"
"Danger Color","Боја за Опасност","Settings.Style"
"Danger Color Accent","Акценат Боје за Опасност","Settings.Style"
"Globe Color","Боја Глобуса","Settings.Style"
"Globe Pillar Color","Боја Стубова на Глобусу","Settings.Style"
"Globe Arch Color","Архаична Боја Глобуса","Settings.Style"
"Import custom theme","Увези прилагођену тему","Settings.Style"
"Export custom theme","Извези прилагођену тему","Settings.Style"
"Dark","Тамно","Settings.Style"
"Light","Светло","Settings.Style"
"Custom","Прилагођено","Settings.Style"
"Console","Конзола","Console"
"Core output","Излаз Језгра","Console"
"CLI syntax","","Console.NexusAPI"
"URL syntax","","Console.NexusAPI"
"Execute","Изврши","Console.NexusAPI"
"API Documentation","АПИ Документација","Console.NexusAPI"
"Clear","Обриши","Console.NexusAPI"
"Core is in Manual Mode","Језгро је у Мануелном Моду","Console.CoreOutput"
"NXS balances","NXS баланс","Transactions.Balances"
"Total","Укупно","Transactions.Balances"
"Available","Доступно","Transactions.Balances"
"The current balance across all NXS accounts that is available to be spent","Тренутни баланс на свим NXS рачунима који је доступан за трошење","Transactions.Balances"
"Stake","Штедња","Transactions.Balances"
"The amount of NXS currently staked in the trust account","Количина NXS-а која је тренутно на штедњи на поверљивом рачуну","Transactions.Balances"
"Unclaimed","","Transactions.Balances"
"The sum of all debit and coinbase transactions made to your NXS accounts that are confirmed but have not yet been credited. This does NOT include immature and unconfirmed amounts","Сума свих дебитних и coinbase трансакција на твојим NXS рачунима који су потврђени али још нису кредитирани. Ово НЕ укључује несазреле и непотврђене износе","Transactions.Balances"
"Unconfirmed","Непотврђено","Transactions.Balances"
"The sum of all debit transactions made to your NXS accounts that are not confirmed, or credits you have made to your accounts that are not yet confirmed (not yet included in a block)","Сума свих дебитних трансакција на твојим NXS рачунима које нису потврђене, или кредити које си имао према својим рачунима али нису још потврђени (још увек нису убачени у блок)","Transactions.Balances"
"Immature","Незрело","Transactions.Balances"
"The sum of all coinbase transactions that have not yet reached maturity","Сума свих coinbase трансакција које још увек нису достигле зрелост","Transactions.Balances"
"%{token_name} balances","","Transactions.Balances"
"Legacy transaction","Легат трансакција","Transactions"
"Coinbase transaction","Coinbase трансакција","Transactions"
"View contract details","","Transactions"
"View transaction details","","Transactions"
"All","Све","Transactions"
"Past Year","Претходна година","Transactions"
"Past Month","Претходни месец","Transactions"
"Past Week","Претходна недеља","Transactions"
"Address","Адреса","Transactions"
"Search for account/token address","","Transactions"
"Select an address","","Transactions"
"Time span","Временски распон","Transactions"
"Operation","Операција","Transactions"
"Transactions","Трансакције","Transactions"
"Loading transactions...","Учитавање трансакција...","Transactions"
"Failed to load transactions","","Transactions"
"Previous","Претходно","Transactions"
"Page <page></page>","","Transactions"
"Next","Следеће","Transactions"
"Accounts","Рачуни","SelectAddress"
"Unnamed account","Неименовани рачун","SelectAddress"
"Tokens","Токени","SelectAddress"
"Contacts","","SelectAddress"
"My address for %{name}","Моја адреса за %{name}","SelectAddress"
"%{name}'s address","","SelectAddress"
"Unnamed account","Неименовани рачун","User.Accounts"
"Details","Детаљи","User.Accounts"
"Rename","","User.Accounts"
"Transaction History","","User.Accounts"
"Create new account","Направи нови налог","User.Accounts"
"Account Details","Детаљи рачуна","User.Accounts.AccountDetails"
"Account name","Назив рачуна","User.Accounts.AccountDetails"
"Unnamed","","User.Accounts.AccountDetails"
"Created at","Направљено у","User.Accounts.AccountDetails"
"Last modified","Последња измена","User.Accounts.AccountDetails"
"Token","Токен","User.Accounts.AccountDetails"
"Data","","User.Accounts.AccountDetails"
"Total account balance","Укупни баланс рачуна","User.Accounts.AccountDetails"
"Available balance","Доступно стање","User.Accounts.AccountDetails"
"Send %{token_name}","","User.Accounts.AccountDetails"
"Unclaimed balance","","User.Accounts.AccountDetails"
"Unconfirmed balance","Непотврђени баланс","User.Accounts.AccountDetails"
"Stake balance","Баланс на штедњи","User.Accounts.AccountDetails"
"Immature balance","Незрео Баланс","User.Accounts.AccountDetails"
"Address","Адреса","User.Accounts.AccountDetails"
"Adjust stake amount","Подесите износ штедње","User.Accounts.AccountDetails"
"Trust Account is empty.","Труст Рачун је празан.","User.Accounts.AccountDetails"
